city_name,description,cause_of_incident,from_road,to_road,affected_roads,incident_category_desc,magnitude_of_delay_desc,length_in_meters,delay_in_seconds,incident_date,latitude,longitude,road_num,Distance
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-19 13:47:30.762000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-19 14:07:30.659000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-19 14:27:30.708000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,queuing traffic,roadworks,Braga Sul (A3) (Variante Caleriós-Braga Oeste),Celeirós (A11) (Variante Caleriós-Braga Oeste),,Jam,Moderate,421,52,2019-08-19 14:47:30.428000,41.5078175,-8.4648076,4,0.23830728322980158
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-19 14:47:30.428000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-19 17:27:30.450000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-20 07:47:30.593000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-20 08:27:30.571000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,queuing traffic,roadworks,Braga Sul (A3) (Variante Caleriós-Braga Oeste),Celeirós (A11) (Variante Caleriós-Braga Oeste),,Jam,Moderate,517,54,2019-08-20 09:47:30.719000,41.507831,-8.4659556,4,0.32484327326446294
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-20 09:47:30.719000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,258,0,2019-08-20 10:07:30.530000,41.5073616,-8.467286,4,0.4469898682139027
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,459,0,2019-08-21 10:07:30.465000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-21 17:47:30.648000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,451,0,2019-08-21 18:07:30.629000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-22 08:47:30.661000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-22 09:07:30.538000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-22 17:27:30.830000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,484,0,2019-08-23 08:27:30.738000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,484,0,2019-08-23 09:07:30.576000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,508,0,2019-08-23 17:27:30.785000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-26 16:47:30.638000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-08-26 17:27:30.840000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-27 07:47:30.651000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,slow traffic,roadworks,Braga Sul (A3) (Variante Caleriós-Braga Oeste),Celeirós (A11) (Variante Caleriós-Braga Oeste),,Jam,Minor,407,31,2019-08-27 09:27:30.642000,41.5075185,-8.466937300000001,4,0.4135947818608527
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-27 09:27:30.642000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-28 17:27:30.593000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-28 17:47:30.929000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-08-28 18:07:30.636000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-02 00:27:31.256000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-02 16:27:30.823000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-02 16:47:30.585000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-02 17:07:30.518000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-02 17:27:30.492000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-02 17:47:30.597000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 15:47:30.792000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 16:07:30.864000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 16:27:30.820000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 16:47:30.673000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 17:07:30.996000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 17:27:30.498000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 17:47:30.606000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 18:07:30.721000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-06 18:27:30.766000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 07:47:30.587000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 08:07:30.698000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 08:27:30.619000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 14:07:30.417000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 14:27:30.512000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 15:27:30.485000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 16:27:30.774000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 16:47:30.948000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 17:07:30.833000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 17:27:30.862000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 17:47:30.644000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 18:07:30.705000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-09 18:27:30.817000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,361,0,2019-09-10 08:27:30.551000,41.507953,-8.465163,4,0.2584579305001458
Braga,stationary traffic,roadworks,Braga Sul (A3) (Variante Caleriós-Braga Oeste),Celeirós (A11) (Variante Caleriós-Braga Oeste),,Jam,Major,517,108,2019-09-13 19:47:30.728000,41.507831,-8.4659556,4,0.32484327326446294
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 07:27:30.595000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 07:47:30.528000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 08:07:31.434000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 16:27:30.507000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 16:47:30.705000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 17:07:30.711000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 17:27:30.739000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 17:47:30.803000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 18:07:30.837000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-16 18:27:30.784000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,258,0,2019-09-19 08:07:30.657000,41.5073616,-8.467286,4,0.4469898682139027
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 07:27:30.559000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 07:47:30.640000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 08:07:30.549000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,new roadworks layout,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 08:27:30.495000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 13:47:30.570000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 14:27:30.565000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 16:27:30.453000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 16:47:31.271000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 17:07:30.906000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-23 17:27:30.675000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,484,0,2019-09-24 07:27:30.711000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 07:47:30.453000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 08:07:30.479000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 08:27:30.538000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 08:47:30.407000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 09:07:30.562000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 16:27:31.302000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 16:47:33.477000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 17:07:30.503000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 17:27:30.709000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 17:47:30.372000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-24 18:07:33.848000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 07:27:30.535000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 07:47:30.414000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 08:27:30.575000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 08:47:30.451000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 13:47:31.327000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 16:27:30.820000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 16:47:30.397000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 17:07:35.298000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,521,0,2019-09-25 18:27:30.664000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-25 18:47:30.406000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,slow traffic,roadworks,Braga Sul (A3) (Variante Caleriós-Braga Oeste),Celeirós (A11) (Variante Caleriós-Braga Oeste),,Jam,Minor,310,36,2019-09-26 07:47:30.405000,41.5075185,-8.466937300000001,4,0.4135947818608527
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,426,0,2019-09-30 07:27:30.882000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-30 07:47:30.503000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,426,0,2019-09-30 08:07:30.449000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,484,0,2019-09-30 08:27:30.790000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,426,0,2019-09-30 08:47:30.687000,41.5079704,-8.464375800000001,4,0.19862152955824428
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,402,0,2019-09-30 09:07:32.305000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,484,0,2019-09-30 14:07:30.576000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-30 16:27:30.652000,41.5079717,-8.464670800000002,4,0.22027648597300814
Braga,roadworks,,Celeirós (A11) (Variante Caleriós-Braga Oeste),Braga Sul (A3) (Variante Caleriós-Braga Oeste),,Road Works,Unknown Delay,496,0,2019-09-30 16:47:31.687000,41.5079717,-8.464670800000002,4,0.22027648597300814
